total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,total_tests,new_tests,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,year,month,day
3575.0,6.0,59.0,0.0,0.96,1061810.0,4097.0,0.0018,563.5,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,2
3583.0,8.0,59.0,0.0,0.99,1065146.0,3336.0,0.002,504.8,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,3
3585.0,2.0,59.0,0.0,1.01,1069096.0,3950.0,0.002,499.6,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,4
3590.0,5.0,59.0,0.0,1.05,1073251.0,4155.0,0.0015,671.8,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,5
3600.0,10.0,59.0,0.0,1.08,1077127.0,3876.0,0.0014,701.2,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,6
3615.0,15.0,59.0,0.0,1.09,1081402.0,4275.0,0.0018,549.5,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,7
3622.0,7.0,59.0,0.0,1.04,1085990.0,4588.0,0.0019,533.6,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,8
3628.0,6.0,59.0,0.0,1.0,1091871.0,5881.0,0.0018,567.2,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,9
3634.0,6.0,59.0,0.0,0.98,1096467.0,4596.0,0.0016,614.1,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,10
3636.0,2.0,59.0,0.0,0.98,1099830.0,3363.0,0.0017,602.7,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,11
3641.0,5.0,59.0,0.0,0.99,1104888.0,5058.0,0.0016,620.4,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,12
3643.0,2.0,59.0,0.0,1.0,1109458.0,4570.0,0.0013,751.9,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,13
3652.0,9.0,59.0,0.0,1.06,1114451.0,4993.0,0.0011,893.1,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,14
3665.0,13.0,59.0,0.0,1.09,1119223.0,4772.0,0.0013,772.9,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,15
3669.0,4.0,59.0,0.0,1.08,1124261.0,5038.0,0.0013,790.0,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,16
3679.0,10.0,59.0,0.0,1.09,1127841.0,3580.0,0.0014,697.2,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,17
3686.0,7.0,59.0,0.0,1.09,1131750.0,3909.0,0.0016,638.4,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,18
3691.0,5.0,59.0,0.0,1.08,1136724.0,4974.0,0.0016,636.7,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,19
3700.0,9.0,59.0,0.0,1.07,1143561.0,6837.0,0.0017,598.3,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,20
3709.0,9.0,59.0,0.0,1.05,1148599.0,5038.0,0.0017,599.0,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,21
3719.0,10.0,59.0,0.0,1.04,1153554.0,4955.0,0.0016,635.7,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,22
3727.0,8.0,59.0,0.0,1.01,1157834.0,4280.0,0.0017,578.8,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,23
3731.0,4.0,59.0,0.0,0.98,1161884.0,4050.0,0.0015,654.6,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,24
3736.0,5.0,59.0,0.0,0.98,1165055.0,3171.0,0.0015,666.1,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,25
3743.0,7.0,59.0,0.0,0.99,1169958.0,4903.0,0.0016,639.1,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,26
3746.0,3.0,59.0,0.0,0.99,1175091.0,5133.0,0.0015,685.4,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,27
3758.0,12.0,59.0,0.0,1.01,1179341.0,4250.0,0.0016,627.4,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,28
3763.0,5.0,59.0,0.0,1.0,1183884.0,4543.0,0.0015,689.3,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,29
3775.0,12.0,59.0,0.0,1.0,1187789.0,3905.0,0.0016,624.0,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,30
3780.0,5.0,59.0,0.0,0.98,1191306.0,3517.0,0.0017,600.4,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,10,31
3784.0,4.0,59.0,0.0,0.97,1194291.0,2985.0,0.0016,609.2,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,1
3787.0,3.0,59.0,0.0,0.98,1198439.0,4148.0,0.0015,647.3,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,2
3797.0,10.0,59.0,0.0,1.01,1203673.0,5234.0,0.0018,560.4,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,3
3804.0,7.0,59.0,0.0,1.0,1208222.0,4549.0,0.0016,627.9,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,4
3810.0,6.0,59.0,0.0,0.99,1212563.0,4341.0,0.0016,610.2,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,5
3818.0,8.0,60.0,1.0,1.0,1215739.0,3176.0,0.0015,650.0,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,6
3830.0,12.0,60.0,0.0,1.0,1219577.0,3838.0,0.0018,565.4,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,7
3837.0,7.0,60.0,0.0,0.96,1222392.0,2815.0,0.0019,530.2,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,8
3840.0,3.0,60.0,0.0,0.92,1225975.0,3583.0,0.0019,519.6,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,9
3844.0,4.0,60.0,0.0,0.9,1230639.0,4664.0,0.0017,573.7,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,10
3847.0,3.0,60.0,0.0,0.9,1235308.0,4669.0,0.0016,629.8,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,11
3852.0,5.0,60.0,0.0,0.91,1239393.0,4085.0,0.0016,638.8,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,12
3861.0,9.0,60.0,0.0,0.94,1242858.0,3465.0,0.0016,630.6,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,13
3866.0,5.0,60.0,0.0,0.95,1246311.0,3453.0,0.0013,742.6,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,14
3874.0,8.0,60.0,0.0,0.95,1248855.0,2544.0,0.0014,715.1,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,15
3875.0,1.0,60.0,0.0,0.94,1251908.0,3053.0,0.0013,741.0,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,16
3878.0,3.0,60.0,0.0,0.97,1256132.0,4224.0,0.0013,749.8,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,17
3880.0,2.0,60.0,0.0,1.02,1260612.0,4480.0,0.0013,766.9,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,18
3888.0,8.0,60.0,0.0,1.1,1263203.0,2591.0,0.0015,661.3,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,19
3892.0,4.0,60.0,0.0,1.15,1265816.0,2613.0,0.0014,740.6,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,20
3902.0,10.0,60.0,0.0,1.23,1268230.0,2414.0,0.0016,608.8,1,0.0,0.0,0.0,0.0,0.0,47.22,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,21
3913.0,11.0,60.0,0.0,1.27,1270668.0,2438.0,0.0018,559.3,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,22
3920.0,7.0,60.0,0.0,1.27,1274347.0,3679.0,0.002,498.7,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,23
3922.0,2.0,60.0,0.0,1.29,1278462.0,4115.0,0.002,507.5,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,24
3926.0,4.0,60.0,0.0,1.35,1282895.0,4433.0,0.0021,484.4,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,25
3942.0,16.0,60.0,0.0,1.44,1286329.0,3434.0,0.0023,428.3,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,26
3961.0,19.0,60.0,0.0,1.47,1290440.0,4111.0,0.0028,356.9,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,27
3966.0,5.0,60.0,0.0,1.44,1293655.0,3215.0,0.0025,397.2,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,28
3977.0,11.0,60.0,0.0,1.44,1297017.0,3362.0,0.0024,411.7,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,29
3998.0,21.0,60.0,0.0,1.45,1301522.0,4505.0,0.0029,348.4,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,11,30
4008.0,10.0,60.0,0.0,1.43,1306764.0,5242.0,0.003,329.1,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,1
4026.0,18.0,60.0,0.0,1.41,1312064.0,5300.0,0.0034,291.7,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,2
4039.0,13.0,60.0,0.0,1.38,1317417.0,5353.0,0.0031,320.5,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,3
4053.0,14.0,60.0,0.0,1.36,1323200.0,5783.0,0.0028,356.1,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,4
4072.0,19.0,60.0,0.0,1.36,1328500.0,5300.0,0.003,328.7,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,5
4086.0,14.0,60.0,0.0,1.33,1333084.0,4584.0,0.003,330.9,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,6
4107.0,21.0,60.0,0.0,1.32,1338781.0,5697.0,0.0029,341.9,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,7
4126.0,19.0,60.0,0.0,1.31,1346078.0,7297.0,0.003,333.2,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,8
4151.0,25.0,60.0,0.0,1.29,1353756.0,7678.0,0.003,333.5,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,9
4169.0,18.0,60.0,0.0,1.25,1359521.0,5765.0,0.0031,323.9,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,10
4180.0,11.0,60.0,0.0,1.21,1364181.0,4660.0,0.0031,322.7,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,11
4192.0,12.0,60.0,0.0,1.21,1368225.0,4044.0,0.003,331.0,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,12
4209.0,17.0,60.0,0.0,1.22,1371963.0,3738.0,0.0032,316.1,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,13
4237.0,28.0,60.0,0.0,1.23,1377042.0,5079.0,0.0034,294.3,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,14
4246.0,9.0,60.0,0.0,1.24,1383216.0,6174.0,0.0032,309.5,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,15
4261.0,15.0,60.0,0.0,1.28,1389996.0,6780.0,0.003,329.5,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,16
4281.0,20.0,60.0,0.0,1.34,1395381.0,5385.0,0.0031,320.2,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,17
4297.0,16.0,60.0,0.0,1.4,1400721.0,5340.0,0.0032,312.3,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,18
4331.0,34.0,60.0,0.0,1.47,1406038.0,5317.0,0.0037,272.0,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,19
4907.0,576.0,60.0,0.0,1.51,1413548.0,7510.0,0.0168,59.6,1,0.0,0.0,0.0,0.0,0.0,50.0,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,20
5289.0,382.0,60.0,0.0,1.55,1431281.0,17733.0,0.0194,51.6,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,21
5716.0,427.0,60.0,0.0,1.5,1451418.0,20137.0,0.0216,46.4,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,22
5762.0,46.0,60.0,0.0,1.37,1476623.0,25205.0,0.0173,57.7,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,23
5829.0,67.0,60.0,0.0,1.28,1501942.0,25319.0,0.0145,68.8,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,24
5910.0,81.0,60.0,0.0,1.24,1523274.0,21332.0,0.0132,76.0,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,25
6020.0,110.0,60.0,0.0,1.23,1542157.0,18883.0,0.0124,80.6,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,26
6141.0,121.0,60.0,0.0,1.24,1555616.0,13459.0,0.0087,115.1,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,27
6285.0,144.0,60.0,0.0,1.26,1576700.0,21084.0,0.0068,146.0,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,28
6440.0,155.0,61.0,1.0,1.32,1597064.0,20364.0,0.005,201.2,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,29
6690.0,250.0,61.0,0.0,1.39,1620434.0,23370.0,0.0065,155.0,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,30
6884.0,194.0,61.0,0.0,1.43,1634168.0,13734.0,0.008,125.3,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2020,12,31
7163.0,279.0,63.0,2.0,1.47,1643947.0,9779.0,0.0104,96.3,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,1
7379.0,216.0,64.0,1.0,1.49,1655214.0,11267.0,0.012,83.2,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,2
7694.0,315.0,64.0,0.0,1.52,1669406.0,14192.0,0.0136,73.3,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,3
8439.0,745.0,65.0,1.0,1.53,1692753.0,23347.0,0.0186,53.9,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,4
8966.0,527.0,66.0,1.0,1.45,1724178.0,31425.0,0.0199,50.3,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,5
9331.0,365.0,67.0,1.0,1.35,1757988.0,33810.0,0.0192,52.1,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,6
9636.0,305.0,68.0,1.0,1.25,1790629.0,32641.0,0.0176,56.9,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,7
9841.0,205.0,68.0,0.0,1.17,1825933.0,35304.0,0.0147,68.0,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,8
10053.0,212.0,68.0,0.0,1.11,1853849.0,27916.0,0.0135,74.3,1,0.0,0.0,0.0,0.0,0.0,63.89,71601103.0,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,2021,1,9
